Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Sector,Industry,"High, 52 weeks","High, 52 weeks - Currency","Low, 52 weeks","Low, 52 weeks - Currency",Exchange,Free float %,"Performance %, Year to date"
NIBL,NRB Industrial Bearings Ltd.,33.25,INR,5.154965211891205,124626,4.971378651465772,Producer manufacturing,Metal fabrication,40.8,INR,21.62,INR,NSE,24.110300000000002,-8.929060531361266
UNITDCR,United Credit Ltd,28.39,INR,5.148148148148151,70,0.4239854633555421,Finance,Finance/Rental/Leasing,37.83,INR,19,INR,BSE,,-1.7647058823529345
RADHIKAJWE,Radhika Jeweltech Ltd,66.62,INR,5.145202020202029,10593360,4.574037234152566,Consumer durables,Other consumer specialties,111.5,INR,50.01,INR,NSE,30.221999999999998,-10.756865371734763
VIJAYPD,Vijaypd Ceutical Limited,76.75,INR,5.136986301369863,8000,0.31007751937984496,Distribution services,Medical distributors,114.5,INR,35,INR,NSE,,86.73965936739658
EUPHORIAIT,Euphoria Infotech (India) Ltd.,29.39,INR,5.114449213161659,2400,0.6896551724137931,Technology services,Information technology services,59.95,INR,22.53,INR,BSE,36.356,-26.007049345417922
SAHYADRI,Sahyadri Industries Limited.,288,INR,5.109489051094891,318,0.9016161043379644,Non-energy minerals,Construction materials,337.3,INR,200,INR,BSE,24.4785,11.627906976744185
VGINFOTECH,Virtual Galaxy Infotech Ltd.,146.6,INR,5.089605734767021,54000,1.7142857142857142,Technology services,Packaged software,208,INR,99.5,INR,NSE,,-4.308093994778065
BETXIND,Betex India Ltd.,499,INR,5.052631578947368,65,0.3577325261419923,Process industries,Textiles,648,INR,220.05,INR,BSE,,92.66409266409266
SGMART,SG Mart Ltd,654.15,INR,5.050586157057961,2265959,2.1097725389421154,Utilities,Electric utilities,688,INR,313.1,INR,NSE,20.356199999999998,73.74501992031871
VETO,Veto Switchgears & Cables Ltd.,128.15,INR,5.040983606557382,5894,1.7643008950220014,Producer manufacturing,Electrical products,153.9,INR,83,INR,BSE,98.916,11.726242371403663
RADIXIND,Radix Industries (India) Ltd.,155.5,INR,5.032083755488002,233,0.9308829404714343,Consumer non-durables,Consumer sundries,226.4,INR,144.3,INR,BSE,41.1981,-16.172506738544474
SHEEL,Sheel Biotech Limited,72.45,INR,5.000000000000004,28000,1.8918918918918919,Process industries,Agricultural commodities/Milling,95.55,INR,37.8,INR,NSE,29.446900000000003,2.0422535211267645
NIMBSPROJ,Nimbus Projects Limited,213.15,INR,5.000000000000003,3,0.3191489361702127,Finance,Real estate development,307,INR,165.55,INR,BSE,,-21.621621621621617
PANHR,Pan HR Solution Ltd,54.6,INR,5.000000000000003,8000,0.7246376811594203,Commercial services,Personnel services,85.5,INR,43,INR,BSE,,-30.312699425654106
CSURGSU,Centenial Surgical Suture Ltd.,84,INR,5,155,1.7795637198622274,Health technology,Medical specialties,189,INR,73.04,INR,BSE,,-18.28793774319066
HPTL,HP Telecom India Limited,294,INR,5,10800,2.769230769230769,Distribution services,Wholesale distributors,327.4,INR,174.35,INR,NSE,,3.5211267605633805
RAJABAH,Raja Bahadur International Ltd.,5355,INR,5,100,1.567398119122257,Finance,Real estate development,6099,INR,4135.1,INR,BSE,,15.833874107722258
INTEGSW,Integra Switchgear Ltd,157.5,INR,5,347,0.7778524994395875,Producer manufacturing,Electrical products,175,INR,102.6,INR,BSE,,25.748502994011975
BERYLSE,Beryl Securities Limited,31.5,INR,5,616,4.742109314857583,Finance,Investment banks/Brokers,41.83,INR,22,INR,BSE,,1.7770597738287583
AXISOL,Axis Solution Ltd,320.25,INR,5,12116,0.6367023484836541,Technology services,Information technology services,350,INR,15,INR,BSE,,236.1146095717884
ESCONET,Esconet Technologies Limited,127.05,INR,4.999999999999997,38800,2.348668280871671,Technology services,Information technology services,280,INR,91.25,INR,NSE,,-8.9247311827957
CHEMKART,Chemkart India Ltd.,196.35,INR,4.9999999999999964,23400,2.0418848167539267,Health technology,Pharmaceuticals: other,258,INR,87,INR,BSE,,51.03846153846153
RONI,Roni Households Ltd.,39.9,INR,4.9999999999999964,12600,2.3333333333333335,Distribution services,Wholesale distributors,77.5,INR,34.27,INR,BSE,,-22.97297297297297
AJCJEWEL,AJC Jewel Manufacturers Ltd.,95.55,INR,4.9999999999999964,16800,1.2962962962962963,Consumer durables,Other consumer specialties,141.75,INR,71.15,INR,BSE,26.695800000000002,3.85869565217391
AASTHA,Aastha Spintex Limited,135.45,INR,4.999999999999991,199144,,Process industries,Textiles,136.45,INR,117.05,INR,BSE,,4.192307692307684
JJFINCOR,JJ Finance Corp. Ltd.,48.51,INR,4.999999999999989,493,0.5233545647558386,Finance,Finance/Rental/Leasing,78.7,INR,30.15,INR,BSE,,18.46153846153845
ASIACAP,Asia Capital Ltd,96.62,INR,4.998913279721809,387,0.2543876947347663,Finance,Finance/Rental/Leasing,96.62,INR,18.23,INR,BSE,,430.00548546352167
VIVIDEL,Vivid Electromech Ltd.,1304.45,INR,4.998591379240966,29040,1.499380421313507,Producer manufacturing,Electrical products,1429,INR,556,INR,NSE,,130.87610619469027
CHMBBRW,Chambal Breweries & Distilleries Ltd.,35.5,INR,4.9985211475894635,5592,0.598298828438453,Consumer non-durables,Beverages: alcoholic,45.87,INR,10.58,INR,BSE,,73.08629936616283
GUJCONT,Gujarat Containers Ltd.,158.6,INR,4.998344918901014,1000,1.0526315789473684,Process industries,Containers/Packaging,180,INR,142.6,INR,BSE,,2.7867790019442533
SKM,SK Minerals & Additives Limited,453.75,INR,4.9982644914960135,37000,2.3417721518987342,Process industries,Chemicals: major diversified,453.75,INR,102.05,INR,BSE,,212.93103448275863
SELECTRIC,Schneider Electric President Systems Ltd,2348.6,INR,4.998211731044337,4076,0.06376421632276333,Electronic technology,Electronic production equipment,2348.6,INR,769.99,INR,BSE,,205.0169482720555
GYANDEV,Gyan Developers & Builders Ltd.,50.42,INR,4.997917534360679,1979,3.6942318461825803,Finance,Real estate development,75.64,INR,27.62,INR,BSE,,19.196217494089847
TAC,TAC Infosec Limited,459.05,INR,4.997712717291862,10400,0.25181598062953997,Technology services,Packaged software,899.65,INR,347.4,INR,NSE,,-39.27106760153459
ACFSL,Amrapali Capital & Finance Services Ltd.,45.8,INR,4.997707473635947,1200,1,Finance,Investment banks/Brokers,45.8,INR,21.04,INR,BSE,33.835100000000004,117.68060836501901
VENUSREM,Venus Remedies Limited,1912.9,INR,4.997667206411076,9101,1.9506601508916321,Health technology,Pharmaceuticals: major,2043.15,INR,423.7,INR,BSE,51.389399999999995,142.13924050632914
GNA,GNA Axles Ltd,555.7,INR,4.99763816721777,1495245,3.3147861348921284,Producer manufacturing,Auto parts: OEM,562,INR,291.8,INR,NSE,34.217999999999996,85.41875208541877
ZELIO,Zelio E-Mobility Ltd.,667.1,INR,4.997245612654442,44000,3.0344827586206895,Consumer durables,Motor vehicles,667.1,INR,154.9,INR,BSE,20.0199,58.437240232751456
IDM,International Data Management Ltd.,37.61,INR,4.997208263539919,2000,3.8476337052712584,Electronic technology,Computer processing hardware,40.67,INR,23.33,INR,BSE,,21.322580645161292
COVANCE,Covance Softsol Limited,270,INR,4.997083414349611,8760,0.6440229378032643,Technology services,Information technology services,270,INR,16.65354395,INR,BSE,,180.02489110143122
KINETRU,Kinetic Trust Limited,35.09,INR,4.997007779772597,1345,0.5305719921104537,Finance,Finance/Rental/Leasing,75.82,INR,25.47,INR,BSE,,-23.166192248740963
CHEMIESYNT,Chemiesynth (Vapi) Ltd.,70.18,INR,4.997007779772597,5,0.8620689655172414,Process industries,Chemicals: specialty,70.18,INR,37.63,INR,BSE,,77.62591748924325
RAMBHAJO,Advit Jewels Limited,196.89,INR,4.9968003412969155,493689,,Consumer durables,Other consumer specialties,196.89,INR,161.6,INR,NSE,,4.229751191106395
AMS,AMS Polymers Ltd,47.07,INR,4.996654026321664,455,1.0958574181117533,Producer manufacturing,Auto parts: OEM,81.46,INR,27.05,INR,BSE,,74.01109057301294
PHOTON,Photon Capital Advisors Ltd.,288.95,INR,4.996366279069768,88,0.8952187182095626,Finance,Investment managers,288.95,INR,90,INR,BSE,,199.2749870533402
VENUSREM,Venus Remedies Limited,1895.6,INR,4.996122742882454,65314,1.0892020345201368,Health technology,Pharmaceuticals: major,2044.3,INR,424,INR,NSE,51.389399999999995,143.025641025641
SAYAJIHOTL,Sayaji Hotels Limited,314.2,INR,4.9958228905597295,1,0.024330900243309,Consumer services,Hotels/Resorts/Cruise lines,325,INR,250,INR,BSE,3.608699999999994,9.95625546806649
APPL,Aptus Pharma Ltd.,246.95,INR,4.995748299319728,44000,4.845814977973569,Distribution services,Medical distributors,246.95,INR,32.32,INR,BSE,,262.3092723004695
TECHD,Techdefence Labs Solutions Limited,602.15,INR,4.995640802092411,45900,3.248407643312102,Technology services,Packaged software,843.6,INR,193,INR,NSE,,-3.0354267310789087
SASHWAT,Sashwat Technocrats Ltd.,355.25,INR,4.9948278409930476,50,0.14925373134328357,Finance,Real estate development,355.25,INR,229.5,INR,BSE,,21.45299145299145
AFFORDABLE,Affordable Robotic & Automation Ltd.,191.08,INR,4.994779932963351,28346,1.7279299708618316,Producer manufacturing,Industrial machinery,534.4,INR,119.71,INR,NSE,33.4267,-6.708329264720233
ARISTO,Aristo Bio Tech and Lifescience Limited,99.85,INR,4.9947423764458465,800,0.3225806451612903,Process industries,Chemicals: agricultural,140,INR,74.3,INR,NSE,,-16.79166666666667
SHAHFOOD,Shah Foods Limited,341.6,INR,4.994621177193791,1843,0.964012972068208,Consumer non-durables,Food: specialty/candy,341.6,INR,97.55,INR,BSE,,143.56506238859183
ARVAYA,Arvaya Healthcare Ltd,94.39,INR,4.9944382647385925,175,,Distribution services,Medical distributors,94.39,INR,94.39,INR,BSE,,4.9944382647385925
HCKKVENTURE,HCKK Ventures Ltd,27.75,INR,4.994324631101023,1,0.0008819119851838786,Technology services,Packaged software,109.25,INR,25.18,INR,BSE,,-9.902597402597404
NAGTECH,Nagarjuna Agri Tech Ltd.,44.57,INR,4.994110718492338,6721,0.4698455752305186,Process industries,Agricultural commodities/Milling,72.4,INR,34.59,INR,BSE,,-11.03792415169661
TAPARIA,Taparia Tools Ltd.,35.32,INR,4.994054696789536,6,0.004490009728354411,Consumer durables,Tools & hardware,35.32,INR,10.5,INR,BSE,,151.74625801853173
SHREEDHAR,Shreedhar Spinners Limited,75.7,INR,4.9930651872399565,188000,,Process industries,Textiles,75.7,INR,54.4,INR,NSE,,39.15441176470589
SRDAPRT,Sarda Proteins Ltd.,97.78,INR,4.9930205089659685,16603,13.34217293474767,Process industries,Agricultural commodities/Milling,144.3,INR,59.95,INR,BSE,,31.939009580353527
JTLDEFENCE,JTL Defence Ltd,646.65,INR,4.992693619094009,33165,7.897744862238943,Non-energy minerals,Other metals/Minerals,646.65,INR,175.136976,INR,BSE,24.950799999999997,192.17874570757274
CARNATIN,Carnation Industries Ltd,93.59,INR,4.992147184204625,281,0.2494894788244695,Producer manufacturing,Metal fabrication,93.59,INR,21.07,INR,BSE,,52.3026851098454
PANKAJPO,Pankaj Polymers Limited,79.08,INR,4.992033988316524,25045,2.4425329393292174,Producer manufacturing,Miscellaneous manufacturing,79.08,INR,15,INR,BSE,,105.02981591910812
ERPSOFT,ERP Soft Systems Ltd,65.62,INR,4.992000000000008,13,0.14317180616740088,Technology services,Packaged software,117.5,INR,42.94,INR,BSE,,-18.17955112219451
AASTHA,Aastha Spintex Limited,135.45,INR,4.991861096039065,1138381,,Process industries,Textiles,136.5,INR,117.04,INR,NSE,,-0.4044117647058907
BEEZAASAN,Beezaasan Explotech Limited,375.45,INR,4.991610738255024,12000,0.6880733944954128,Process industries,Industrial specialties,391.85,INR,177.05,INR,BSE,,67.12664144224348
AHLWEST,Asian Hotels (West) Limited,399.65,INR,4.991461972941022,70,1.4675052410901466,Consumer services,Hotels/Resorts/Cruise lines,399.65,INR,137,INR,BSE,87.02690000000001,191.71532846715326
MUNOTHFI,Munoth Financial Services Limited,36.81,INR,4.991443240159725,119,1.1111111111111112,Finance,Regional banks,69.49,INR,16.4,INR,BSE,,-13.019848771266535
CAPFIN,Capfin India Ltd,147.25,INR,4.991087344028521,1,0.0008463817181548879,Finance,Finance/Rental/Leasing,183.4,INR,97.3,INR,BSE,,-2.6124338624338552
AANCHALISP,Aanchal Ispat Ltd,88.35,INR,4.991087344028506,35624,1.213020975211114,Producer manufacturing,Metal fabrication,127,INR,7.62,INR,BSE,47.9476,686.0320284697509
IWARE,Iware Supplychain Services Limited,466,INR,4.9904246930269185,107400,1.1272040302267003,Transportation,Other transportation,466,INR,85,INR,NSE,,130.69306930693068
UTSSAV,Utssav CZ Gold Jewels Limited,500.75,INR,4.9900408847887645,47400,0.577485380116959,Consumer durables,Other consumer specialties,528,INR,160.05,INR,NSE,,123.64895042429657
HRMNYCP,Harmony Capital Services Ltd.,97.84,INR,4.989805773151632,2880,2.516162851651232,Finance,Financial conglomerates,97.84,INR,55,INR,BSE,,27.578563046029476
SENINFO,Senthil Infotek Ltd,39.98,INR,4.989495798319324,2,0.0007098743522396536,Technology services,Information technology services,68.04,INR,28.44,INR,BSE,,-19.460112812248195
LIPPISYS,Lippi Systems Limited,244.1,INR,4.989247311827954,21643,0.8832976226915621,Producer manufacturing,Industrial machinery,244.1,INR,19.9,INR,BSE,,780.5916305916306
SAMTELIN,Samtel India Ltd,63.34,INR,4.989225924084212,2772,0.32817161528626226,Producer manufacturing,Miscellaneous manufacturing,63.34,INR,2.83,INR,BSE,,1584.5744680851067
AMRAPLIN,Amrapali Industries Limited,38.93,INR,4.989212513484363,28883,1.3565125093344481,Technology services,Packaged software,44.77,INR,12.65,INR,BSE,,176.88477951635844
KANDAGIRI,Kandagiri Spinning Mills Limited,43.77,INR,4.989206044615028,1600,0.5389382915656157,Process industries,Textiles,51.72,INR,38.1,INR,BSE,,-0.5227272727272656
LORDSMARK,Lord's Mark Industries Limited,69.45,INR,4.98866213151927,599838,8.007482610559633,Finance,Investment banks/Brokers,13394,INR,60,INR,BSE,,15.750000000000004
ADANIPOWER,Adani Power Limited,226.25,INR,4.988399071925754,5345502,3.483887896213483,Utilities,Electric utilities,254.15,INR,110.47,INR,BSE,21.456300000000002,58.21678321678322
ANIRIT,Anirit Ventures Ltd,45.04,INR,4.98834498834499,367,0.10114372330163976,Process industries,Textiles,71.08,INR,29.94305229,INR,BSE,,-1.5519125683060129
CCAL,City Crops Agro Limited,26.73,INR,4.988216810683423,54000,2.8125,Distribution services,Wholesale distributors,29.34,INR,15.68,INR,BSE,,59.582089552238806
HIPOLIN,Hipolin Ltd,84.4,INR,4.988182609777342,1216,1.0541829215431295,Consumer non-durables,Household/Personal care,118.65,INR,44.83,INR,BSE,95.46219999999998,43.05084745762713
OMEGAIN,Omega Interactive Technologies Limited,39.36,INR,4.987996799146432,591759,29.468748910656394,Technology services,Information technology services,112.06,INR,4.79,INR,BSE,,-8.70926591673432
KANELIND,Kanel Industries Ltd.,54.74,INR,4.986574606827774,1697,0.3940371978545058,Process industries,Agricultural commodities/Milling,54.74,INR,10,INR,BSE,,447.4
IBINFO,IB Infotech Enterprises Limited,42.11,INR,4.9862877088007975,1246,0.29906631783596954,Consumer non-durables,Food: major diversified,82.03,INR,6.49,INR,BSE,,53.37825532689857
KKPLASTICK,Kkalpana Plastick Ltd.,30.32,INR,4.986149584487539,84,0.6907894736842105,Producer manufacturing,Miscellaneous manufacturing,35.78,INR,19.86,INR,BSE,,20.365224295355294
CHEMBONDCH,Chembond Chemicals Limited,271.65,INR,4.9855072463768035,15910,2.2733767718335622,Process industries,Chemicals: major diversified,271.65,INR,104.3,INR,BSE,34.617599999999996,78.36506894287588
APIL,AVI Products India Ltd,49.91,INR,4.985275557425321,1510,1.2410618887153777,Consumer durables,Electronics/Appliances,49.91,INR,20,INR,BSE,,95.18967540086037
RAUNAQ,Raunaq International Ltd,34.12,INR,4.984615384615377,699,0.3972042277531538,Industrial services,Engineering & construction,98.8,INR,24.31,INR,BSE,,-37.40598055402678
UNTTEMI,United Leasing & Industries Ltd.,34.12,INR,4.984615384615377,200,1.2121212121212122,Finance,Finance/Rental/Leasing,48.55,INR,30,INR,BSE,,-19.108582266477008
SW1,SW Investments Ltd.,176.95,INR,4.983684366656765,982,0.648998744299782,Finance,Investment banks/Brokers,176.95,INR,74.4,INR,BSE,,66.38457921955806
SRMCL,Sri Ramakrishna Mills Coimbatore Ltd.,59.41,INR,4.983212581728208,31157,5.6891136836723515,Finance,Real estate development,64.9,INR,32.6,INR,BSE,,41.116389548693576
KONARKSY,Konark Synthetic Limited,46.14,INR,4.982935153583612,21,0.7368421052631579,Process industries,Textiles,50.35,INR,31.05,INR,BSE,,16.869300911854115
STARCOM,Starcom Information Technology Limited,88.49,INR,4.982797484873636,1,0.000050499439456222035,Distribution services,Electronics distributors,111.16,INR,44.02,INR,BSE,19.299999999999997,12.411077235772352
PROGREXV,Progrex Ventures Ltd.,32.45,INR,4.982206405693959,800,0.30977734753146174,Energy minerals,Oil refining/Marketing,32.45,INR,21.48,INR,BSE,,20.901639344262307
COARO,Coastal Roadways Ltd,26.34,INR,4.982064567556796,100,0.38461538461538464,Transportation,Trucking,42.89,INR,23.4,INR,BSE,,-18.27489916227117
ANANDPROJ,Anand Projects Ltd.,26.98,INR,4.980544747081717,50,,Utilities,Electric utilities,26.98,INR,25.7,INR,BSE,,4.980544747081717
DATIWARE,Datiware Maritime Infra Ltd.,34.78,INR,4.980380319951701,100,0.10101010101010101,Process industries,Agricultural commodities/Milling,34.78,INR,18.66,INR,BSE,,61.167747914735884
GOLECHA,Golechha Global Finance Limited,26.35,INR,4.9800796812749,5004,2.333955223880597,Finance,Finance/Rental/Leasing,38.2,INR,17.05,INR,BSE,,28.536585365853664
EASTSILK,Eastern Silk Industries Limited,49.12,INR,4.979696516349644,5070,8.742886704604242,Process industries,Textiles,81.67,INR,23.99,INR,BSE,,-39.85551610138362
SJCORP,SJ Corporation Limited,163.45,INR,4.9775208734746315,751,1.2060382206520004,Consumer durables,Other consumer specialties,163.45,INR,61.75,INR,BSE,10.690799999999976,159.44444444444443
PRIMECAB,Prime Cable Industries Limited,172.95,INR,4.977238239757201,32000,0.5376344086021505,Producer manufacturing,Electrical products,172.95,INR,70.4,INR,NSE,27.787200000000002,97.77015437392794
ALCHCORP,Alchemist Corporation Limited,33.54,INR,4.976525821596243,640,0.3003003003003003,Distribution services,Wholesale distributors,33.54,INR,22.73,INR,BSE,,27.528517110266154
WELTI,Welterman International Ltd.,25.95,INR,4.975728155339808,1,0.013333333333333334,Consumer non-durables,Consumer sundries,29.05,INR,17.15,INR,BSE,,10.47254150702427
CLCIND,CLC Industries Limited,51.48,INR,4.975530179445347,76905,806.9779643231899,Process industries,Textiles,51.49,INR,8.54,INR,NSE,99.7307,502.81030444964875
ESHAMEDIA,Esha Media Research Ltd.,34.83,INR,4.972875226039779,12766,2.1331773748851197,Commercial services,Miscellaneous commercial services,65.67,INR,11.5,INR,BSE,,-13.808463251670375
ADANIPOWER,Adani Power Limited,226.17,INR,4.970760233918119,55601636,1.9517088565148606,Utilities,Electric utilities,254.2,INR,110.45,INR,NSE,21.456300000000002,57.884816753926685
DEL,Dhanashree Electronics Ltd.,116.15,INR,4.970628106642566,4688,1.4195306585919758,Producer manufacturing,Electrical products,438.15,INR,100.35,INR,BSE,,-45.173471796082126
FORGEAUTO,Forge Auto International Ltd.,88.7,INR,4.970414201183435,4800,1.2121212121212122,Producer manufacturing,Metal fabrication,175.5,INR,68.45,INR,NSE,27.4835,-21.15555555555555
PRABHATAM,Prabhatam Infraventure Ltd,25.14,INR,4.968684759916498,650,,Process industries,Pulp & paper,25.14,INR,23.95,INR,BSE,,4.968684759916498
KGES,Kuberan Global Edu Solutions Limited,31.27,INR,4.9681101040617675,3000,0.5555555555555556,Commercial services,Miscellaneous commercial services,65.58,INR,28.38,INR,BSE,,-30.511111111111113
THAKDEV,Thakker's Developers Ltd.,133.6,INR,4.96543054682589,344,5.676567656765677,Consumer durables,Homebuilding,148.99,INR,115.1,INR,NSE,,3.6462373933281524
CLASSICEIL,Classic Electrodes India Limited,58.15,INR,4.963898916967509,24000,0.48231511254019294,Producer manufacturing,Industrial machinery,113.9,INR,34.75,INR,NSE,100,-20.342465753424662
APLABPP,Aplab Limited TEMP,70.9,INR,4.959289415247977,2318,1.6490004979725403,Electronic technology,Electronic equipment/Instruments,97,INR,26.75,INR,BSE,,10.298693217174867
NAM,Nam Securities Ltd.,88.89,INR,4.959263195182433,2,0.037383177570093455,Finance,Investment banks/Brokers,105.3,INR,68,INR,BSE,,5.821428571428572
AAKAAR,Aakaar Medical Technologies Limited,70.95,INR,4.955621301775161,16000,1.694915254237288,Distribution services,Medical distributors,105,INR,46,INR,NSE,27.7941,-5.399999999999996
GOWRALE,Gowra Leasing & Finance Ltd.,103.8,INR,4.954499494438818,5335,0.49753795650389826,Finance,Investment banks/Brokers,151.79,INR,70.55,INR,BSE,,0.5326876513317164
CFL,Classic Filaments Ltd.,50.9,INR,4.948453608247419,26201,3.598890155625455,Process industries,Industrial specialties,59,INR,18.93,INR,BSE,,-0.8183943881527703
TIMESCAN,Timescan Logistics (India) Limited,44.55,INR,4.946996466431082,2000,0.37037037037037035,Transportation,Air freight/Couriers,69.05,INR,38.95,INR,NSE,,-6.89655172413794
RAP,Rap Corp Ltd,37.35,INR,4.945209328463045,152,0.15966386554621848,Finance,Real estate development,49.1,INR,23.45,INR,BSE,,-4.230769230769227
HRHNEXT,HRH Next Services Limited,28.65,INR,4.945054945054937,1500,0.2777777777777778,Commercial services,Miscellaneous commercial services,46,INR,21,INR,NSE,,0.8802816901408451
MKPMOB,MKP Mobility Limited,154,INR,4.940374787052811,66,0.55,Finance,Financial conglomerates,154.05,INR,97,INR,BSE,,25.203252032520325
