Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Sector,Industry,"High, 52 weeks","High, 52 weeks - Currency","Low, 52 weeks","Low, 52 weeks - Currency",Exchange,Free float %,"Performance %, Year to date"
ALKYLAMINE,Alkyl Amines Chemicals Limited,1894.6,INR,-1.3280558304254988,33643,0.14473724401667687,Process industries,Chemicals: specialty,2201.9,INR,1212,INR,NSE,27.3009,18.70183572457866
ARMANFIN,Arman Financial Services Limited,1936.8,INR,-1.329665291150855,33991,0.3958817397785969,Finance,Finance/Rental/Leasing,2158.6,INR,1301,INR,NSE,63.02709999999999,25.035506778566813
RRECL,RDB Real Estate Constructions Ltd,137.15,INR,-1.330935251798557,499,0.03525280998099598,Finance,Real estate development,285.15,INR,126.25,INR,BSE,,-18.966026587887736
DEN,DEN Networks Limited,27.41,INR,-1.3318934485241216,171835,0.5592888128567262,Consumer services,Cable/Satellite TV,37.55,INR,22.52,INR,NSE,25.096,-12.062880975296764
JSWENERGY,JSW Energy Limited,548.1,INR,-1.3321332133213282,1195546,0.7837608637335187,Utilities,Electric utilities,617.35,INR,427.75,INR,NSE,30.7526,13.243801652892566
SAGARDEEP,Sagardeep Alloys Ltd.,23.7,INR,-1.3322231473771868,1693,0.1555051391095884,Non-energy minerals,Other metals/Minerals,31.48,INR,20.81,INR,NSE,29.098799999999997,-13.37719298245614
LINC,Linc Limited,96.2,INR,-1.3333333333333304,1837,0.42354514433274926,Consumer non-durables,Consumer sundries,141,INR,85,INR,BSE,20.864600000000003,-12.465878070973615
SHRDAIS,Sharda Ispat Ltd.,148,INR,-1.3333333333333335,54,0.0650210716435882,Non-energy minerals,Steel,299.9,INR,125,INR,BSE,,-17.77777777777778
JYOTHYLAB,Jyothy Labs Limited,210.8,INR,-1.3339574069740203,62044,0.38039579703231846,Consumer non-durables,Household/Personal care,352.15,INR,188,INR,BSE,31.2515,-25.248226950354606
ABLBL,Aditya Birla Lifestyle Brands Limited,88.72,INR,-1.3345195729537398,427800,0.3405440362126154,Retail trade,Apparel/Footwear retail,151.33,INR,87.68,INR,NSE,43.1033,-30.437509800846797
SIS,SIS Limited,413.6,INR,-1.3358778625954117,68156,1.8661117651890589,Commercial services,Miscellaneous commercial services,481.7,INR,257.4,INR,BSE,27.026,24.20420420420421
RVNL,Rail Vikas Nigam Ltd.,225.25,INR,-1.3359614542268994,161706,0.4810543892576241,Industrial services,Engineering & construction,400.9,INR,220.25,INR,BSE,27.1593,-37.221293199554076
WELSPLSOL,Welspun Specialty Solutions Limited,48,INR,-1.3360739979444987,73750,1.363672504109503,Non-energy minerals,Steel,63.29,INR,30.12,INR,BSE,16.4059,21.518987341772153
PILANIINVS,Pilani Investment And Industries Corporation Limited,4385.7,INR,-1.336302895322952,1861,0.5628307878421291,Finance,Financial conglomerates,5980,INR,4092.2,INR,NSE,18.382700000000003,-16.063157894736843
ROLEXRINGS,Rolex Rings Limited,177.06,INR,-1.3373453694416615,2031379,0.15046241858935366,Producer manufacturing,Metal fabrication,182.5,INR,99.79,INR,NSE,46.666000000000004,36.2
SARTELE,SAR Televenture Limited,99.55,INR,-1.3379583746283532,101000,0.9669698420296785,Finance,Finance/Rental/Leasing,264.85,INR,98.8,INR,NSE,,-60.54300435988902
RAINBOW,Rainbow Childrens Medicare Limited,1458.7,INR,-1.3391951301995235,52308,0.42732536053637066,Health services,Hospital/Nursing management,1610,INR,1084,INR,NSE,47.9104,9.397030148492572
ASHIKAG,Ashika Global Securities Ltd,434.1,INR,-1.3409090909090857,2236,0.2057378406727885,Miscellaneous,Miscellaneous,520,INR,285.8,INR,BSE,15.2314,17.642276422764233
KHAITANLTD,Khaitan India Ltd.,147,INR,-1.342281879194631,42,0.022357074417119132,Consumer durables,Electronics/Appliances,162.7,INR,78,INR,BSE,,43.41463414634146
GODFRYPHLP,Godfrey Phillips India Ltd.,2102.3,INR,-1.3467855466916856,145007,0.33264223554154293,Consumer non-durables,Tobacco,3947,INR,1832.1,INR,NSE,26.472,-23.552727272727267
CPCAP,CP Capital Ltd,128.15,INR,-1.3471901462663587,352,0.04849754067869004,Consumer services,Other consumer services,161,INR,67.4,INR,BSE,27.326799999999995,13.00705467372134
HINDPETRO,Hindustan Petroleum Corporation Limited,366,INR,-1.3477088948787064,5320731,0.770756872117148,Energy minerals,Oil refining/Marketing,508.45,INR,316.2,INR,NSE,45.003499999999995,-26.763381690845424
IZMO,IZMO Limited,903.9,INR,-1.3478854024556641,112287,0.988069635735832,Technology services,Packaged software,1374.7,INR,402.1,INR,NSE,54.8902,11.29717416733362
ORIBEVER,Orient Beverages Ltd.,190,INR,-1.3499480789200387,2482,1.9494187873075715,Consumer non-durables,Beverages: non-alcoholic,291.25,INR,157,INR,BSE,,4.972375690607735
MASTERTR,Master Trust Limited,77.42,INR,-1.3506625891947022,174379,0.8258329296020512,Finance,Investment banks/Brokers,166.89,INR,55.6,INR,NSE,13.786400000000002,-35.456440183409754
ZODIAC,Zodiac Energy Ltd.,255.5,INR,-1.3513513513513513,7181,1.9284582538872628,Producer manufacturing,Building products,415.7,INR,204,INR,BSE,28.4862,-17.220152276040817
OILCOUNTUB,Oil Country Tubular Limited,58.4,INR,-1.3513513513513586,317,0.20342681126869025,Industrial services,Oilfield services/Equipment,86.75,INR,35.66,INR,BSE,98.2815,-6.724165468774958
IREDA,Indian Renewable Energy Development Agency Ltd.,115.27,INR,-1.3521608900299515,2772666,0.4647450042777447,Finance,Finance/Rental/Leasing,163.35,INR,108.65,INR,NSE,28.2429,-18.248226950354614
RPSGVENT,RPSG Ventures Limited,875.25,INR,-1.3524936601859678,22399,0.5968085304798927,Finance,Financial conglomerates,1179,INR,551.9,INR,NSE,27.620100000000004,16.544607190412783
MAFATIND,Mafatlal Industries Limited,122.53,INR,-1.3525481040173841,18806,0.26759022241320674,Process industries,Textiles,157.77,INR,119.6,INR,NSE,24.801900000000003,-10.562043795620438
PINELABS,Pine Labs Limited,160.4,INR,-1.3530135301352946,780747,0.4792858401751919,Technology services,Packaged software,283.7,INR,134.75,INR,BSE,49.751200000000004,-33.09697601668404
IGL,Indraprastha Gas Limited,149.45,INR,-1.3531353135313606,126439,0.38592692481202545,Utilities,Gas distributors,223.55,INR,141.6,INR,BSE,49.965199999999996,-23.181701362117714
HBSL,HB Stockholdings Ltd.,56.13,INR,-1.3532513181019263,2327,0.2714145749743398,Finance,Investment banks/Brokers,108.8,INR,42.63,INR,NSE,,-22.041666666666664
SJS,S.J.S. Enterprises Limited,2500.2,INR,-1.353324127046762,222731,0.8543751961106981,Producer manufacturing,Auto parts: OEM,2590,INR,1285.9,INR,NSE,75.9541,42.05681818181817
VISACHROME,Visa Chrome Ltd,37.89,INR,-1.3538141109086073,13045,0.855196737862041,Non-energy minerals,Steel,73.68,INR,27.05,INR,NSE,23.0299,-32.69982238010657
ALFATRAN,ALFA Transformers Limited,37.88,INR,-1.3541666666666563,11397,0.8882948044457607,Producer manufacturing,Electrical products,72.99,INR,27.03,INR,BSE,,-2.7970233512958593
ARVINDFASN,Arvind Fashions Ltd.,437,INR,-1.3544018058690745,11993,1.549543263950799,Retail trade,Apparel/Footwear retail,579.05,INR,366.6,INR,BSE,62.5676,-12.64367816091954
SURYODAY,Suryoday Small Finance Bank Limited,151.92,INR,-1.3570547367054109,215534,0.3572687754078728,Finance,Regional banks,218,INR,115.41,INR,NSE,61.03340000000001,6.535764375876573
ICRA,ICRA Limited,4976.9,INR,-1.3576723351964166,1109,0.8937782076079949,Commercial services,Financial publishing/Services,6981.95,INR,4700,INR,BSE,46.24379999999999,-18.94827698521269
ROHLTD,Royal Orchid Hotels Limited,304.65,INR,-1.3598834385624237,1610,0.49184334331276347,Consumer services,Hotels/Resorts/Cruise lines,594.1,INR,270,INR,BSE,29.660800000000005,-27.29116945107399
MUKESHB,Mukesh Babu Financial Services Limited,145,INR,-1.3605442176870748,1503,,Finance,Investment banks/Brokers,147,INR,145,INR,NSE,,-1.461094121644584
CMRGREEN,CMR Green Technologies Limited,211.99,INR,-1.3632979713381626,971911,1.1729189251747985,Producer manufacturing,Metal fabrication,268.96,INR,211.59,INR,NSE,15.0014,-20.89925373134328
LATENTVIEW,Latent View Analytics Limited,281.6,INR,-1.3660245183887838,510178,1.338560819773983,Commercial services,Miscellaneous commercial services,517.5,INR,248,INR,NSE,28.598499999999998,-38.38074398249452
ABLBL,Aditya Birla Lifestyle Brands Limited,88.77,INR,-1.3666666666666711,20156,0.43969468313231197,Retail trade,Apparel/Footwear retail,151.2,INR,87.67,INR,BSE,43.1033,-30.321821036106755
PRESSTONIC,Presstonic Engineering Limited,28.85,INR,-1.3675213675213627,42400,0.8507223113964687,Producer manufacturing,Trucks/Construction/Farm machinery,93,INR,24,INR,NSE,,-54.169976171564734
KSOLVES,Ksolves India Ltd,270.35,INR,-1.368113827070412,26890,0.9038138997099325,Technology services,Packaged software,354.85,INR,245.75,INR,NSE,35.8013,-4.722466960352415
XPROINDIA,XPRO India Limited,1088.6,INR,-1.36812539639396,53091,0.38589380815282537,Process industries,Industrial specialties,1574.8,INR,788.05,INR,NSE,38.070600000000006,14.589473684210517
RDBRL,RDB Rasayans Ltd.,172.95,INR,-1.3686911890504738,7527,0.6061948328071634,Process industries,Containers/Packaging,192,INR,138.25,INR,BSE,,-5.928746260538485
CLASSICEIL,Classic Electrodes India Limited,46.8,INR,-1.369863013698642,27200,0.37777777777777777,Producer manufacturing,Industrial machinery,113.9,INR,34.75,INR,NSE,100,-35.89041095890411
ASKAUTOLTD,ASK Automotive Limited,640,INR,-1.3715518569887466,6265,0.03289889981667987,Producer manufacturing,Auto parts: OEM,687.35,INR,371,INR,BSE,25.05,33.83521539104977
MBAPL,Madhya Bharat Agro Products Ltd.,162.47,INR,-1.3719419656407401,378114,0.5160875217087229,Process industries,Chemicals: agricultural,172.85,INR,74.63,INR,NSE,14.2118,90.11233325532415
ARVINDFASN,Arvind Fashions Ltd.,438.05,INR,-1.3734098840481743,289683,1.3945128931414115,Retail trade,Apparel/Footwear retail,579,INR,366.2,INR,NSE,62.5676,-12.21442885771543
GOELCONS,Goel Construction Co. Ltd.,423.5,INR,-1.374010246856073,7600,1.3669064748201438,Industrial services,Engineering & construction,505.5,INR,249.25,INR,BSE,24.8325,41.119626791069635
AKASH,Akash Infra-Projects Ltd.,25.08,INR,-1.3763271726307567,377,0.03728575525907171,Industrial services,Engineering & construction,36,INR,22.8,INR,NSE,13.2127,-2.790697674418614
KALYANKJIL,Kalyan Jewellers India Ltd.,601.6,INR,-1.377049180327865,6089064,0.33825864369520015,Retail trade,Specialty stores,648.95,INR,327.05,INR,NSE,37.2261,23.557198603409333
KRITI,Kriti Industries (India) Ltd.,65.81,INR,-1.378690244267948,7131,0.4758599979980648,Producer manufacturing,Miscellaneous manufacturing,155.9,INR,53,INR,NSE,21.441000000000003,-17.365645404319434
SUNLOC,Sunil Healthcare Ltd.,71.5,INR,-1.3793103448275863,116,0.19243530192435304,Health technology,Pharmaceuticals: major,88.7,INR,56.35,INR,BSE,,1.9825987733561554
NIITMTS,NIIT Learning Systems Ltd,235.95,INR,-1.379310344827591,8657,0.6637327588189743,Commercial services,Miscellaneous commercial services,443.95,INR,204,INR,BSE,51.2709,-41.58207477098292
BHARATRAS,Bharat Rasayan Limited,1279.1,INR,-1.3801079414032453,2741,1.7524454958122884,Process industries,Chemicals: agricultural,3030.25,INR,1202.05,INR,BSE,25.009400000000003,-43.149847774394985
IRCTC,Indian Railway Catering & Tourism Corp. Ltd.,493.05,INR,-1.3801380138013757,592203,0.6136643774400211,Consumer services,Other consumer services,739,INR,485.3,INR,NSE,37.603500000000004,-27.863935625457206
VOGL,Vedanta Oil and Gas Limited,37.14,INR,-1.3807753584705154,18906816,0.22788670875966102,Energy minerals,Oil & gas production,47.6,INR,30.42,INR,NSE,43.4553,-2.2631578947368407
NDRAUTO,NDR Auto Components Ltd.,794.3,INR,-1.384319324601166,1690,0.5914881702365953,Producer manufacturing,Auto parts: OEM,1185,INR,607.55,INR,BSE,26.7457,-2.921046198973367
ATLASCYCLE,Atlas Cycles Haryana Ltd.,96.15,INR,-1.3846153846153788,206,0.07657423239907814,Consumer durables,Motor vehicles,137.1,INR,74.3,INR,BSE,,-6.60514813016027
PNBGILTS,PNB Gilts Limited,79.68,INR,-1.3861386138613743,9206,0.3555002915519445,Finance,Investment banks/Brokers,109.95,INR,58.75,INR,BSE,23.879399999999997,-2.0046734718976698
JINDALSTEL,Jindal Steel Limited,1102,INR,-1.3870246085011184,877654,11.83990135821318,Non-energy minerals,Steel,1306,INR,943.5,INR,BSE,36.4907,4.653371320037987
RAMCOCEM,Ramco Cements Limited,909.8,INR,-1.3873834814654311,232980,0.6635355353781666,Non-energy minerals,Construction materials,1214.5,INR,838.3,INR,NSE,52.7173,-14.16981132075472
JIVIAL,Jivial Industries Limited,79.5,INR,-1.3892334408335456,3600,0.32085561497326204,Non-energy minerals,Aluminum,164.6,INR,72,INR,BSE,,-49.298469387755105
GODREJAGRO,Godrej Agrovet Limited,588.7,INR,-1.3902847571189203,196758,0.752291192720182,Process industries,Agricultural commodities/Milling,769.7,INR,506.1,INR,NSE,27.4924,2.928577672873503
CYIENT,Cyient Limited,857.75,INR,-1.391044432948212,1254278,11.295304032088124,Technology services,Packaged software,1282.4,INR,751,INR,BSE,72.6703,-22.829509671614936
TRANSWORLD,Transworld Shipping Lines Ltd,157.12,INR,-1.3932471444709418,7324,0.689025824356743,Transportation,Marine shipping,287.58,INR,111.56,INR,NSE,29.271900000000002,-21.44
KENNAMET,Kennametal India Limited,3502.2,INR,-1.3936987921277135,14828,0.23870006020624662,Producer manufacturing,Metal fabrication,3775,INR,2405.2,INR,NSE,24.8553,44.12345679012345
NH,Narayana Hrudayalaya Ltd.,1803,INR,-1.3945857260049221,233127,0.5463807347512744,Health services,Hospital/Nursing management,2093.3,INR,1589,INR,NSE,33.8467,-4.095744680851064
HAPPSTMNDS,Happiest Minds Technologies Ltd.,420.2,INR,-1.396221987563062,83230,0.6529973701223302,Technology services,Data processing services,636.1,INR,305.3,INR,BSE,55.87279999999999,-8.850325379609547
GAYAPROJ,Gayatri Projects Limited,21.88,INR,-1.3970256872465177,107556,1.4455635568959817,Industrial services,Engineering & construction,25.69,INR,8.21,INR,BSE,70.2123,78.46655791190864
JAINIK,Jainik Power and Cables Ltd.,208,INR,-1.3984356482578757,6000,0.34965034965034963,Non-energy minerals,Aluminum,221,INR,102.25,INR,NSE,,62.5
UPL,UPL Limited,560.05,INR,-1.3996478873239517,129715,0.9672045949208617,Process industries,Chemicals: agricultural,812,INR,558.05,INR,BSE,66.2713,-29.906132665832295
UTIAMC,UTI Asset Management Co. Ltd.,894.6,INR,-1.399757522318961,75764,0.6027429082401011,Finance,Investment managers,1418,INR,876,INR,NSE,65.2611,-20.803824362606225
SKFINDIA,SKF India Limited,1622,INR,-1.404169959272987,7873,0.49131018128490717,Producer manufacturing,Metal fabrication,2427.526934,INR,1404,INR,BSE,46.841300000000004,-12.463908902021103
NUVOCO,Nuvoco Vistas Corporation Limited,326.45,INR,-1.4044095439444377,193929,0.7151491595027231,Non-energy minerals,Construction materials,477.5,INR,276.25,INR,NSE,28.1529,-8.403479236812569
LAKSHMIEW,Lakshmi Engineering and Warehousing Ltd,2021.2,INR,-1.4048780487804855,27,0.5732484076433121,Producer manufacturing,Industrial machinery,2579.95,INR,1681.2,INR,BSE,,-3.980997624703086
ZYDUSLIFE,Zydus Lifesciences Limited,1115.6,INR,-1.4052143172779576,810133,0.37811366909946753,Health technology,Pharmaceuticals: major,1205,INR,835.5,INR,NSE,24.1794,21.287236355729505
SENCO,Senco Gold Limited,336.75,INR,-1.4053579270970609,622417,0.29537194137159983,Consumer durables,Other consumer specialties,430,INR,276,INR,NSE,35.608799999999995,6.347702510658463
RPGLIFE,RPG Life Sciences Limited,2702.7,INR,-1.4080910516908167,11456,0.6625220484052858,Health technology,Pharmaceuticals: major,3082,INR,1733,INR,NSE,24.031799999999997,16.380312621108366
OFSS,Oracle Financial Services Software Limited,11623,INR,-1.4080922894223429,111496,0.5516594412355239,Technology services,Packaged software,11979,INR,6234.5,INR,NSE,27.5391,50.95785440613027
SONAMAC,Sona Machinery Ltd.,35,INR,-1.4084507042253522,20000,3.6363636363636362,Producer manufacturing,Trucks/Construction/Farm machinery,88,INR,27.1,INR,NSE,,-23.91304347826087
DIKSHA,Diksha Polymers Limited,140,INR,-1.4084507042253522,1200,0.14492753623188406,Producer manufacturing,Miscellaneous manufacturing,146,INR,100.05,INR,BSE,,22.270742358078603
JAGSNPHARM,Jagsonpal Pharmaceuticals Ltd.,230.7,INR,-1.4102564102564152,18566,2.5727866080955613,Health technology,Pharmaceuticals: generic,264.65,INR,154.9,INR,BSE,22.633,20.093701197293075
ASHOKA,Ashoka Buildcon Limited,111.85,INR,-1.4103129131776189,24946,0.14987776544784573,Industrial services,Engineering & construction,214.35,INR,101,INR,BSE,50.9876,-33.12406576980568
AURIONPRO,Aurionpro Solutions Limited,712.55,INR,-1.4112763749567687,136690,0.7200804947688936,Technology services,Information technology services,1409.4,INR,710.25,INR,NSE,49.0929,-31.662990313608905
ELECTCAST,Electrosteel Castings Ltd.,71.21,INR,-1.412155614010813,45466,0.5780948021564439,Non-energy minerals,Steel,108.3,INR,60.13,INR,BSE,44.71269999999999,-9.170918367346953
KEI,KEI Industries Limited,5790,INR,-1.4132470628298996,311725,0.40866574583317605,Producer manufacturing,Electrical products,5899,INR,3728.7,INR,NSE,64.7916,28.970463759076946
AZAD,Azad Engineering Limited,2858.9,INR,-1.4138418566157454,773291,0.8752977637370318,Producer manufacturing,Metal fabrication,2986.6,INR,1360,INR,NSE,44.639900000000004,72.9522081064731
HINDUNILVR,Hindustan Unilever Limited,2036,INR,-1.413906643424357,159028,2.122512826262204,Consumer non-durables,Household/Personal care,2736.63068887,INR,2019,INR,BSE,37.735600000000005,-12.22435386174043
MVGJL,Manoj Vaibhav Gems 'N' Jewellers Limited,150.48,INR,-1.4150943396226394,50305,0.6842560577166346,Retail trade,Specialty stores,214.79,INR,129.1,INR,NSE,23.278000000000002,-16.907785753727225
ASITCFIN,Asit C. Mehta Financial Services Ltd.,104.5,INR,-1.4150943396226416,1134,0.41732602215434617,Finance,Investment banks/Brokers,164,INR,92,INR,BSE,,-25.357142857142858
TEJASCARGO,Tejas Cargo India Limited,400.25,INR,-1.416256157635468,40400,2.6933333333333334,Transportation,Air freight/Couriers,435.85,INR,251,INR,NSE,,33.416666666666664
METROBRAND,Metro Brands Ltd.,928.65,INR,-1.4171974522293018,2055,0.09489418490282003,Retail trade,Apparel/Footwear retail,1340,INR,883.4,INR,BSE,14.343300000000001,-22.599599933322217
KAMDHENU,Kamdhenu Limited,33.37,INR,-1.418020679468254,218408,0.36416336864121346,Non-energy minerals,Steel,37.06,INR,16.15,INR,NSE,47.9506,33.47999999999999
PINELABS,Pine Labs Limited,160.32,INR,-1.4204021398266016,13598806,0.5765810541047568,Technology services,Packaged software,284,INR,134.73,INR,NSE,49.751200000000004,-33.08848080133556
ARFIN,Arfin India Ltd,82.5,INR,-1.4219142071932103,982288,0.598014516412025,Non-energy minerals,Aluminum,106.2,INR,32,INR,NSE,21.0838,11.637347767253036
WEWORK,WeWork India Management Limited,696.1,INR,-1.4232103660695257,3034,0.00808302335977766,Finance,Real estate development,794.2,INR,419.6,INR,BSE,37.0259,15.429898018406448
ESTER,Ester Industries Limited,97.55,INR,-1.4248181083265932,105357,0.19249739410377725,Process industries,Industrial specialties,132.45,INR,68.55,INR,NSE,27.507399999999997,-4.671161927098604
BRADYM,Brady & Morris Engineering Co. Ltd.,694.95,INR,-1.4255319148936105,175,0.9521218715995647,Producer manufacturing,Industrial machinery,1375,INR,678,INR,BSE,10.9802,-22.783333333333328
BAJEL,Bajel Projects Limited,183.22,INR,-1.42572765911659,95319,0.2019807116144154,Industrial services,Engineering & construction,226.69,INR,135.1,INR,NSE,40.4742,5.7852193995381125
LAXMIINDIA,Laxmi India Finance Limited,131.3,INR,-1.4264264264264095,15198,0.5480963766783152,Finance,Finance/Rental/Leasing,180.75,INR,70.94,INR,BSE,33.4854,4.33055224473581
HCC,Hindustan Construction Co. Ltd.,20.04,INR,-1.426463354648299,11759100,0.6152935829605805,Industrial services,Engineering & construction,28.5,INR,13.65,INR,NSE,80.315,5.196850393700779
RATEGAIN,RateGain Travel Technologies Ltd.,935.95,INR,-1.4270668773038393,308664,0.327134158135404,Technology services,Packaged software,1050,INR,437,INR,NSE,51.859500000000004,34.78542626728112
IRCTC,Indian Railway Catering & Tourism Corp. Ltd.,493.3,INR,-1.428714157258463,39525,0.5665415807835984,Consumer services,Other consumer services,739,INR,485.2,INR,BSE,37.603500000000004,-27.938061500255635
GLAND,Gland Pharma Ltd.,2858.9,INR,-1.430837125913667,31942,0.21009027923025217,Health technology,Pharmaceuticals: major,3039,INR,1575,INR,BSE,48.231700000000004,67.83984501130128
RATEGAIN,RateGain Travel Technologies Ltd.,936.2,INR,-1.431880395872806,22006,0.4678235765565244,Technology services,Packaged software,1052.65,INR,438,INR,BSE,51.859500000000004,35.48480463096961
TEXINFRA,Texmaco Infrastructure & Holdings Limited,106.55,INR,-1.4338575393154462,1386,0.3656413232733604,Utilities,Electric utilities,118.1,INR,78.71,INR,BSE,30.879,6.549999999999998
TCS,Tata Consultancy Services Limited,2280,INR,-1.4352412242780488,1797822,0.588747469985479,Technology services,Information technology services,3350,INR,1976.8,INR,NSE,28.210400000000003,-29.082426127527217
AJAXENGG,Ajax Engineering Ltd.,559.35,INR,-1.436123348017617,1582,0.31414444289997817,Producer manufacturing,Trucks/Construction/Farm machinery,728,INR,395.65,INR,BSE,16.924999999999997,-5.202948902635359
SMLT,Sarthak Metals Ltd,69.28,INR,-1.4369042538056693,4098,0.3514911355273654,Non-energy minerals,Steel,122.85,INR,56.61,INR,NSE,95.71979999999999,-21.29955696921504
HEALTHX,Health X Platform Ltd,288,INR,-1.4373716632443494,238,0.8772576483597493,Retail trade,Internet retail,375,INR,252.5,INR,BSE,20.146900000000002,-2.7027027027027026
AMAL,Amal Ltd.,740.45,INR,-1.4376039933444198,2234,,Process industries,Chemicals: specialty,770,INR,730.3,INR,NSE,28.7905,-2.8280839895013066
LUMAXTECH,Lumax Auto Technologies Limited,2010.65,INR,-1.438725490196074,13644,0.1904700746719752,Producer manufacturing,Auto parts: OEM,2109.3,INR,1040.3,INR,BSE,40.5115,30.34163101257618
RPPINFRA,RPP Infra Projects Ltd.,57.51,INR,-1.4395886889460212,95574,0.1480872719226851,Industrial services,Engineering & construction,169.9,INR,55.04,INR,NSE,32.5067,-43.56231599607459
KKJEWELS,Kabra Jewels Limited,102.5,INR,-1.4423076923076923,9000,1.0227272727272727,Retail trade,Specialty stores,119,INR,72.1,INR,NSE,,13.952195664257918
HALDER,Halder Venture Ltd.,290.66,INR,-1.444459514444592,29702,0.9196576750637834,Distribution services,Food distributors,319,INR,210,INR,NSE,,6.715130153834864
HEMIPROP,Hemisphere Properties India Ltd.,132.33,INR,-1.4448499292470378,235829,0.6667639264568965,Finance,Real estate development,190.69,INR,111.2,INR,NSE,29.4259,-4.03915881073241
EIDPARRY,E.I.D.-Parry (India) Limited,780.6,INR,-1.4456158070828777,697047,1.315485828813425,Process industries,Chemicals: agricultural,1196.4,INR,698.2,INR,NSE,52.3199,-24.50676982591876
NH,Narayana Hrudayalaya Ltd.,1802.55,INR,-1.4461454346637532,8846,0.08211855855287159,Health services,Hospital/Nursing management,2094.3,INR,1564.25,INR,BSE,33.8467,-4.996442406514348
VIRAT,Virat Industries Limited,330,INR,-1.44840973570256,562,0.24289048318782952,Consumer non-durables,Apparel/Footwear,883.2,INR,293.15,INR,BSE,,-31.39293139293139
VGL,Varvee Global Limited,58.44,INR,-1.4502529510961206,30601,1.086035319837597,Process industries,Textiles,84.75,INR,43.7,INR,NSE,82.6056,-20.435670524166106
VISL,Vedanta Iron And Steel Limited,37.37,INR,-1.4504219409282813,1017936,0.1412941892914563,Non-energy minerals,Steel,44.77,INR,19.6,INR,BSE,43.4553,67.95505617977527
PLASTIBLEN,Plastiblends India Limited,190.2,INR,-1.4507772020725447,1787,0.3054753072702098,Process industries,Chemicals: major diversified,215.95,INR,121,INR,BSE,32.7558,16.33027522935779
PILANIINVS,Pilani Investment And Industries Corporation Limited,4391.35,INR,-1.4508527827648035,81,0.3815355628827138,Finance,Financial conglomerates,5976,INR,4100,INR,BSE,18.382700000000003,-15.225721759442473
NATCAPSUQ,Natural Capsules Limited,146.59,INR,-1.4521008403361322,7540,0.2020315694423232,Health technology,Pharmaceuticals: other,296,INR,136.36,INR,NSE,43.2961,-11.68745105126815
NIITMTS,NIIT Learning Systems Ltd,235.53,INR,-1.4560060248525124,108219,0.7423950453488061,Commercial services,Miscellaneous commercial services,443.9,INR,203.3,INR,NSE,51.2709,-41.1175
VIPULORG,Vipul Organics Limited,243.65,INR,-1.4560161779575305,1511,0.6005087036006691,Process industries,Industrial specialties,309,INR,156.8,INR,BSE,,3.5486612834679105
FSL,Firstsource Solutions Limited,263.85,INR,-1.4565826330532128,767189,0.15628548724013167,Commercial services,Miscellaneous commercial services,381.4,INR,202,INR,NSE,43.6446,-21.926320461606736
GANESHBE,Ganesh Benzoplast Limited,115,INR,-1.4567266495287083,6089,0.399931691745867,Process industries,Chemicals: specialty,130,INR,67.93,INR,BSE,39.1288,39.46155711860297
RITES,RITES Ltd.,218.49,INR,-1.4567923507126057,242345,0.2310151396919747,Commercial services,Miscellaneous commercial services,280.9,INR,175,INR,NSE,27.797199999999993,-10.086419753086416
MUKESHB,Mukesh Babu Financial Services Limited,145,INR,-1.461094121644584,1604,0.3924543074551638,Finance,Investment banks/Brokers,150.8,INR,92.95,INR,BSE,,7.407407407407407
JIOFIN,Jio Financial Services Limited,246.15,INR,-1.4611689351481207,810399,0.6723675830811399,Finance,Financial conglomerates,330.85,INR,223.3,INR,BSE,50.4203,-16.5593220338983
ARIHANTCAP,Arihant Capital Markets Limited,73.45,INR,-1.4623021196672972,8396,2.071603049668139,Finance,Investment banks/Brokers,120.35,INR,57.9,INR,BSE,27.212099999999996,-19.285714285714285
NEULANDLAB,Neuland Laboratories Ltd.,23319.85,INR,-1.4634795615688287,2148,0.18885342758420615,Health technology,Pharmaceuticals: major,23850,INR,11500,INR,BSE,55.5516,54.42177546452646
HONASA,Honasa Consumer Limited,474.6,INR,-1.4637184677670414,1909931,0.5730673460670497,Retail trade,Specialty stores,509.8,INR,248.4,INR,NSE,39.503099999999996,66.73107324784826
ATUL,Atul Limited,6613.05,INR,-1.4646829624442204,903,0.4311703194384735,Process industries,Chemicals: agricultural,7198.2,INR,5563,INR,BSE,47.823499999999996,7.650922587314119
DMCC,DMCC Speciality Chemicals Limited,288.7,INR,-1.4675767918088776,3165,0.20794186825749314,Process industries,Chemicals: major diversified,348.45,INR,195,INR,BSE,34.6537,12.356489589414284
BALAJEE,Shree Tirupati Balajee Agro Trading Company Limited,26.85,INR,-1.4678899082568755,63681,2.3139982340052105,Process industries,Containers/Packaging,59.9,INR,21.1,INR,NSE,,-32.04252088078967
TCS,Tata Consultancy Services Limited,2281,INR,-1.468682505399568,151566,0.743653728964745,Technology services,Information technology services,3336.7,INR,1976,INR,BSE,28.210400000000003,-28.853261801905774
GTPL,GTPL Hathway Ltd,53.67,INR,-1.4686983660730626,697,0.038750854798267606,Communications,Specialty telecommunications,124.95,INR,50.57,INR,BSE,21.8993,-45.45731707317073
GALAGEX,Galaxy Agrico Exports Ltd.,65.02,INR,-1.4699196848007257,230219,3.2282893722042263,Producer manufacturing,Metal fabrication,74.78,INR,31.41361272,INR,BSE,,42.815409184767994
